"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d68d7bd98f09ff84bebca785cf47513~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=13361cc6&x-expires=1762869600&x-signature=JzmEBY4AuGZoK8UQxqwPltpAhso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540217371745026833","1755593683","2025-08-19T08:54:43.000Z",,,,,"16","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","","7253437135797421062","rafiftsnyathllah","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba88e0ecb7214f96f9c8b786a5cc9567~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=05859bea&x-expires=1762869600&x-signature=EevE2Blznx0zArz4jnxMwdIF3q8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540304307913999111","1755613910","2025-08-19T14:31:50.000Z",,,,,"9","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","","7513640783566029832","x90115","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3c4c3c8993f1ed870284107ea13e0efa~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d499865f&x-expires=1762869600&x-signature=aEwrIM25zbi%2BQYNqTUMZBfWEdTw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7539868135521927956","1755512361","2025-08-18T10:19:21.000Z",,,,,"8","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","gda","6801704760724308994","viscess_","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/663e4eb9ab05acaafa4edebee767194c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e1a0f53a&x-expires=1762869600&x-signature=ls58sT3nP81BAH8c5IOLDiN3RlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540175356104573703","1755583888","2025-08-19T06:11:28.000Z",,,,,"4","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","on ol on ol","7213965459262882842","listares0","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a170cf8e52564fe47bf8521c187c5c7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=03cfb6d9&x-expires=1762869600&x-signature=8RrfcnAEjt5yyHPcmXXS6sNBq4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7539896253838312210","1755518906","2025-08-18T12:08:26.000Z",,,,,"4","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","gimik","7479272403064914964","kulukulu9900","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/adfc05f8a6debfeb11615fe89cab91bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4819a0c1&x-expires=1762869600&x-signature=whLcXiJegmggswr4B%2F%2BFbw3L%2B4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540245191651869461","1755600146","2025-08-19T10:42:26.000Z",,,,,"1","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","pinter numpang 😹","7072972162064516101","alneedperform_","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c19f162ae55bc79055389750175b9f20~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3f6d6d8b&x-expires=1762869600&x-signature=dl9P5Uv38ljyHssMrPtQ6KgJ%2B7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7542046488030102290","1756019544","2025-08-24T07:12:24.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","ini fansnya muncul","6562837171144409089","sonofrealm","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bdb8faf582e53ed6c31d0ee934994dfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=eb64f19c&x-expires=1762869600&x-signature=5rUdr4kzxakrmHOVGJ9xTDzvCRk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541918747310211848","1755989815","2025-08-23T22:56:55.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","diundang karna buat dimanfaatin karna dia lagi naik, gitu aja sih.","7370327157304099845","sawww444","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13decf44a5b8daf8328f00b552918eed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=475dce8f&x-expires=1762869600&x-signature=CdOrvLJEZrC3kKYrLUkx4Bn9BfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541884373001634567","1755981813","2025-08-23T20:43:33.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","diundang podcast ga tentu pinter","7151753977230853121","lovxxx.with","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p77-sign-sg-lite.tiktokcdn.com/tos-alisg-avt-0068/d18efe02d55e7891340cc4a662f7797d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=628f2c57&x-expires=1762869600&x-signature=uKSHEnfhglYmTzcDMF8qwT73wKA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541825780234896136","1755968158","2025-08-23T16:55:58.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","sama sama don*go jir","7318810954077406213","wu_jiayiii","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3edacb6dbd748ea3dc06687fc860184~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cd5c18d2&x-expires=1762869600&x-signature=mJU4iA3X9b%2BW%2F55eOdpvUlC3El8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541292058498745106","1755843891","2025-08-22T06:24:51.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","bloon","7394039434021520401","hdyyah_","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/279c8cc9e8fe9faf1448e2be93e07d0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fe3bfc5d&x-expires=1762869600&x-signature=Ktb5TGN7z1SCJjoMr6XFRJljnHk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541209086945575688","1755824577","2025-08-22T01:02:57.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","sarkas banget nih wkwkwk 😭","7525805380719494162","reinzagpagz","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed473408b468cd3e73cae18bbb134928~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=75077f36&x-expires=1762869600&x-signature=Ozv3IF5s18N%2F70o91yLzYl0R6Z0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541047665683202824","1755786988","2025-08-21T14:36:28.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","klo elu?","7085735169377944603","kennottalk","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/879239bc0718a6fff762d46fe76042eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f4fdfd6f&x-expires=1762869600&x-signature=jZVs95pKWjKcKuY14fkNtigszlU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7541067451174290184","1755791592","2025-08-21T15:53:12.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","gua punya lagu kwkwwkwk","6828823914766369794","exoticmilkyway9","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d6b14dd9de2a5988d3c77284f6f46e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a4469f51&x-expires=1762869600&x-signature=KjCq8d7Zi6aRBaDkMCmywHw4EVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540923228824699666","1755758021","2025-08-21T06:33:41.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","sori bg, no offense ya.. dia diundang podcast dimana mana krna org org yg ngundang dia dipodcast itu krna mreka nganggep anak berkebutuhan khusus yg lu sepong ini kayak badut aja wkwk. no offense ya bg skli lgi kwkwk🙏","6958505271782343685","iloveyoucigarettes","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7ef0c00d0bb4b410879965040d934637~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7c52a4ed&x-expires=1762869600&x-signature=hGLMkdiXZULyozH%2FcY2D5amqCK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540846204704555784","1755740085","2025-08-21T01:34:45.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","goblog kali","7197962855878116354","syams.tabriz","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p77-sign-sg-lite.tiktokcdn.com/tos-alisg-avt-0068/c9dd234dd9eddfbe7ad34202f67ad41e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=034f8ce9&x-expires=1762869600&x-signature=%2BORTvY%2FJmqKHMoPi1n%2FJfZKX7QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7540809663526568711","1755731590","2025-08-20T23:13:10.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539861903435793159",,"https://vt.tiktok.com/ZSyqCc3mG/","sdm rendah dongo gitu dibilang pinter 🤣","7027485865287156762","z1en.777","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/71ad6ff3b045faadceb9663f92172177~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43864fde&x-expires=1762869600&x-signature=oU0hmcq1bdMzapimSBIgHjB4s6s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540298666029286164","1755612597","2025-08-19T14:09:57.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540285164204475154",,"https://vt.tiktok.com/ZSyqCc3mG/","sama, tp dia berkelakuan gitu dr mana lg klo bukan lingkungannya?","6830148342694249473","captwewill","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd902cbef091847cb3b0da74285b3513~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1aa7855f&x-expires=1762869600&x-signature=VwdoIpKDK1Fra1PITm8He%2FbKp2c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540285320433173266","1755609490","2025-08-19T13:18:10.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540285164204475154",,"https://vt.tiktok.com/ZSyqCc3mG/","Iya lagi","6856433458559550466","eyelessss26","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540343098926629640","1755622947","2025-08-19T17:02:27.000Z",,,,,"2","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","ngapain kasihan. anaknya salah tapi masih di bela","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2562aedcf2a3c8087d0697dfe0caefbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccd8efcd&x-expires=1762869600&x-signature=Wvp7Ol2pTzExFT2P28JGEBc8N4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540482990989689607","1755655520","2025-08-20T02:05:20.000Z",,,,,"11","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","""kasian ibunya""","7376536622957577221","anonymous666._2","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1988a7aaf69e16aa4c0c9b6ad7eb75b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f14c880&x-expires=1762869600&x-signature=gv%2B1tJOCfHdL0uD%2Be1lH8PlwxDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540581707571053320","1755678502","2025-08-20T08:28:22.000Z",,,,,"1","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","ya kan ibu nya merasa itu tanggung jawab dia","7260089877180843014","xxzeins","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540582610029331208","1755678709","2025-08-20T08:31:49.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","tanggung jawab?? jelas jelas anaknya salah kok. gampang banget minta maaf terus mau di maafin..","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1988a7aaf69e16aa4c0c9b6ad7eb75b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f14c880&x-expires=1762869600&x-signature=gv%2B1tJOCfHdL0uD%2Be1lH8PlwxDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540583140395434770","1755678834","2025-08-20T08:33:54.000Z",,,,,"2","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","hadehh😮‍💨, kan ibunya merasa tanggung jawab seorang ibu itu melindungi anaknya.","7260089877180843014","xxzeins","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540584962551218951","1755679257","2025-08-20T08:40:57.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","anaknya salah kok di lindungi?","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb55a98cd5021c857490ef3e76194d95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d57d0705&x-expires=1762869600&x-signature=Cl7NDbVOwBfFD1pA0Pqgao01cOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7550679595209687816","1758029595","2025-09-16T13:33:15.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","lu liat aja kek apa ibu nya di podcast DENSU. gua aj ampe kasian","7325842860358714373","bariang_tutang","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7550686784351486728","1758031269","2025-09-16T14:01:09.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","ngapain kasihan","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7cad4d9fe512aad321da9d1a178013a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef55da93&x-expires=1762869600&x-signature=y5XxQ4z248M%2F%2BPJvwu2yQilOOxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7558801979837989648","1759920737","2025-10-08T10:52:17.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","kasian ke ibu nya","7223763139907666945","dzakyhaidar18","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7558816832733594375","1759924195","2025-10-08T11:49:55.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","ngapain??","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7cad4d9fe512aad321da9d1a178013a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef55da93&x-expires=1762869600&x-signature=y5XxQ4z248M%2F%2BPJvwu2yQilOOxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7558822628187996949","1759925549","2025-10-08T12:12:29.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","karna nanggung semua kesalahan anak nya","7223763139907666945","dzakyhaidar18","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f6221c1c06f955ac9be0459fbb8e58e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d40edc6&x-expires=1762869600&x-signature=6UcOZbnIlKSsIFDvf8HbdDdKL3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7558826529875559186","1759926452","2025-10-08T12:27:32.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539857409163363090",,"https://vt.tiktok.com/ZSyqCc3mG/","berarti TLLL","7460349193171076097","omaraccxxp4","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5765f8bc281225558c37afc4169cf5ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0320fce&x-expires=1762869600&x-signature=V7MVX61j2b3A49oznfjLQKCRvTU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7556520049621697301","1759389434","2025-10-02T07:17:14.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7539849347984802568",,"https://vt.tiktok.com/ZSyqCc3mG/","wkwk yang nge fans dia rata2 orang O0n bro😹","7475398701567411216","narushion","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6fdc44ddb023c2e2d6f2594dcc52ffed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=28575c6d&x-expires=1762869600&x-signature=6iwqlw3U6v2WqiNPFvlnnJHRqWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540262557065315090","1755604191","2025-08-19T11:49:51.000Z",,,,,"5","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","puber gimana bro , dia gak mungkin kaya kalo isi stream nya itu bocah puber semua","7481303871685084178","heaven_can_wait090","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb2bb440eecbe55eebf8de711c4a5c08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfa50087&x-expires=1762869600&x-signature=D6qYQn3SVQmT0yBI3lwqDGHDr54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540429776818422546","1755643143","2025-08-19T22:39:03.000Z",,,,,"84","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","","7355426523657520134","ramdznzzz","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca15e8acda245175520089481cb368ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c11e3e7f&x-expires=1762869600&x-signature=d6aPgImVLV1%2B4isacZyFHEg%2BAA0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540796156978234119","1755728446","2025-08-20T22:20:46.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","Peler","7480190190368556039","4s.893","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48add4dbecf518b85ac687c9f028cdbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b29b38c&x-expires=1762869600&x-signature=rThPxC%2BNca3fQf4MqonbS7Ph6QI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7542244184704369416","1756065588","2025-08-24T19:59:48.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","nyocot","7029618280189723650","yuyukapitt","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f3714e0076963bbcb58d5383766b4308~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=002d1c54&x-expires=1762869600&x-signature=2F2eWlgxpKZiCJM%2BScP2yzC%2Ftak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7540853209356337928","1755741719","2025-08-21T02:01:59.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","nyocot","6958088614261834753","cukurukukkk9","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1396ae504bff85c4c3e7f08e7e18b888~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7377e4e&x-expires=1762869600&x-signature=p%2F9BBWFcj%2BYFaybE%2BfqUJy%2Bz3Wo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7541973024306086657","1756002450","2025-08-24T02:27:30.000Z",,,,,"1","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","","7514629102730937361","jhnnnz","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/329743fc47e86b52cf4925ad347159d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4330038&x-expires=1762869600&x-signature=fBGEimPN7rqpsGmeA9OsMX%2Fp0Y4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7545687459608658695","1756867279","2025-09-03T02:41:19.000Z",,,,,"0","https://vt.tiktok.com/ZSyqCc3mG/","false",,,"7540253833449194248",,"https://vt.tiktok.com/ZSyqCc3mG/","yh ada fans templok templok","7529126952238842888","d0ksli","https://www.tiktok.com/@isseinugrohonew/video/7539839279304805649"
