"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a08da92e5716360aa1fb66203aad92e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94c84c6d&x-expires=1762869600&x-signature=Kc8MAh3iN8fJycaPKRR8qZcva2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530549214154097426","1753342625","2025-07-24T07:37:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","udah mainin aja game epep lu jamet","6564351721030549505","gilvaro18","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0e25b8ee17fb241db74394db15db2521~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c24ce54a&x-expires=1762869600&x-signature=wxG8BBAVcYfUfrTsR%2BT6%2F3ks6Xc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530822404617749255","1753406239","2025-07-25T01:17:19.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","","6920781585467278337","clubbox11","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/82bd8d7410ca495178c20f542cfea113~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f6b1e9d&x-expires=1762869600&x-signature=vel3W2Yuyu023vNoAqVwm7o149E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530997529572344583","1753447006","2025-07-25T12:36:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","bocil puber 😂","7297549507503342597","noreus43","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e18723d475fbe0336ff6046ac8d54fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61bbe852&x-expires=1762869600&x-signature=SplpFJlewvUdZtZ7ffN74T%2F18hM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530997995405050632","1753447119","2025-07-25T12:38:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","gw emang masih puber, tapi gw bicara seadanya, gada tuh gw lebih lebihin😹","7512798546338776082","kuonyol7","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7d71c659977c26e39d6b268e0f655d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f10f9c3d&x-expires=1762869600&x-signature=2F754waeNN2bnDbgijNiKyBhjWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530465659698021127","1753323176","2025-07-24T02:12:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"30","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","cik ada yg ngebela😭","6918628826771866625","justnanarchive","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/edb0a63590d5e263642eb3d9ca304d09~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9a54bf6&x-expires=1762869600&x-signature=HUftZwt0Dhspzn7zLesyhnVkUT4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530820072315585288","1753405694","2025-07-25T01:08:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","anak korup di bela","7035916670225187841","_min.0o","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9dc0ba21b05c81d8245659c02501d78e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a54ace09&x-expires=1762869600&x-signature=dqPe%2Bx52PKn4jXX8FLQL%2Fs2YJXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7531211086545879815","1753496735","2025-07-26T02:25:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","dawg ngebela anak koruptor yang bercandain is insane💀💀💀","6838085497127896069","lowfac","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c66bb944c41784a005bf69a713846471~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=471e83c1&x-expires=1762869600&x-signature=6Wnv0Mc1fy2ZfbVF0gjfPt2zW%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7533563068040839943","1754044347","2025-08-01T10:32:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","bangga banget anjay gw kudet 🤣","6998437702312412162","maulsss1","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48022144d15e0ce08c21e137f6b6a3cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cba7c90d&x-expires=1762869600&x-signature=9UVE584CJ9JcO2c6iXWtaRdRlas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530817793232749319","1753405480","2025-07-25T01:04:40.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","anjay bocah tolol komen🤣","7124213208209982490","mariamariadi5","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35fb31b7251709861ea23ffec540a462~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a424fd3&x-expires=1762869600&x-signature=dhs%2ByrLIn0gCfGdVDxMGdldne%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530604977981014791","1753355612","2025-07-24T11:13:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","follower 1 😏","6806700121246958594","zachalghi","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2728a2514bd37c2599134a132860d13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bd4be47&x-expires=1762869600&x-signature=cSclLgotIFw0HBmxq3XDLNnezK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530803137395065608","1753401764","2025-07-25T00:02:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","seponk terusss","7502697225404974098","aboyys969","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/328590575226d0edd52780017863cb17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8cb6cd03&x-expires=1762869600&x-signature=yH%2BM7PiIYpYazmAQSAB%2FLdsz9JY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530980710325535496","1753443091","2025-07-25T11:31:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","keren sekali ibumu, pasti ibumu dijual🥰","6838534194890064898","secrenero_08","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f12b59ff2a537c4819fd125d58696181~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5754c372&x-expires=1762869600&x-signature=bFuOElcheM6l0EeztOkN1OF3mQ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530518807631495944","1753335547","2025-07-24T05:39:07.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","humor lu sampahhh","7434732495944221713","threesextyy","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c36d4d3c3d1bd88e96b28348b9c85f44~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1000687b&x-expires=1762869600&x-signature=Z87Y0Zja2RJ5haNYUfP3LPHjxJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530505629074899719","1753332709","2025-07-24T04:51:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"3","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","kayak gitu lucu? lu sbg fans harusnya malu sih punya idola kyk gtu","6937581167723037697","alperry12","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7334172146681249810~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec9241d6&x-expires=1762869600&x-signature=BfJeEbNl%2FnZVIp4ZRf2aJg3ML8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7532515448564499208","1753800426","2025-07-29T14:47:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530309793039827720",,"https://vt.tiktok.com/ZSyqXeeog/","Kalo kudet karna lucunya seperti itu … aku pilih kudet","6698176493317981185","kuliner5kabupaten","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9fa89be2fbd6c541a9c5dab74a641f94~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fce3b180&x-expires=1762869600&x-signature=XjgjgZhgkAr7rq7k2H8ErapEQQc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530300446569677585","1753284705","2025-07-23T15:31:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"340","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","populernya cepet bgt ya, mana collab sama pandji, raditya dika, ferry irwandi, baru-baru ini sama chef arnold.","6878568453998756865","justzxzybau","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/17dec1eb6219b28a90dabaef9f29dd75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e39a6c45&x-expires=1762869600&x-signature=tlIFbbDktYCHXJi9pYrAw34crFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530300951329768210","1753284822","2025-07-23T15:33:42.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"407","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","si bigmo populer mungkin karna para clipper wkwk, gw dulu gak kenal ama si bigmo trs muncul clip video bigmo kenapa ya si bang ferry mau collab ama dia😹","7038455084402082817","hijriyah75","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1c800c21d11051aec27e450d73074fa2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f23522d&x-expires=1762869600&x-signature=uf3BMgGbsl8zOxeVQm7ntCCis0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7558366429264691975","1759819332","2025-10-07T06:42:12.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","di terkenal nya pas dia bjat masalah am mantan istri arham😹","7086417658001982465","arlena0507","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ade9f86080db2a384dc0f78f574470f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=020322f5&x-expires=1762869600&x-signature=zTXF5aE%2FC9nR5ikmrnHa6kQP7ec%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7557954184634696465","1759723358","2025-10-06T04:02:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","iisma , beasiswa Amrik ,tanpa dia SE kontroversial ini juga dia udah pinter","7051755479244850178","_igitthhh","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a34ca13a26e8aac210243ceec15a2ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=91aa9327&x-expires=1762869600&x-signature=ayEHaCNWPCERCbHtIs8iGG5Qjn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7531405348176610055","1753541960","2025-07-26T14:59:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","ferry di senggol, dikatain dia gasuka ferry yg ga olahraga. coba scroll tiktok ferry keliatan kronologinya","7066897456991470619","eufranc.gg","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/712f6cd8e281bdfb906ac66124950804~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f934b7a1&x-expires=1762869600&x-signature=fL3Srhw5wFATLg94%2BVv4QlF6ytg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530319232678019848","1753289082","2025-07-23T16:44:42.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"38","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","gak,karena orang orang kepancing kesel sama dia trs dia jadi viral nah kan yang viral viral tuh cuan² podcast,artis makanya timothy ronald,ferry irwandi,gigi,chef arnold baru baru ini","7400383626552312838","bgzgraham","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/32d723c7e0939c6ed1613a4f5ad4c9f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24eb846a&x-expires=1762869600&x-signature=F6vYrkLurJEMJJe1N2iPIaKW9Wo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530507595040342802","1753332938","2025-07-24T04:55:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","timoti yg cerdas (katanya) ngundang org begituan😂. katanya udh kaya masih ngundang org gk berguna buat naikin viewer😂","7469796197169153042","akunfilm.bioskop","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be6d0bcba004f2760ec3cadf922e94ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a41557b&x-expires=1762869600&x-signature=9WntiMi99Ra4rfbM3HWilsStN7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530499637738210065","1753331092","2025-07-24T04:24:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","justru org2 pinter ngerti entertain dia","6812274970643710977","lyonzns","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/78055d13b2d4fd3c8e3a3c5b7d4a9422~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad36b564&x-expires=1762869600&x-signature=hppCWBSrH7ydsjK%2B%2BVWUVvpSKkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530470336942490389","1753324276","2025-07-24T02:31:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","kita sebagai islam disuruh mengingatkan bukan merendahkan kalo kek gini lu juga sama ae kaya bigmo","6859934239422235649","vicky_anandq","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/78055d13b2d4fd3c8e3a3c5b7d4a9422~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad36b564&x-expires=1762869600&x-signature=hppCWBSrH7ydsjK%2B%2BVWUVvpSKkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530470221703529236","1753324244","2025-07-24T02:30:44.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","ya karna ada value","6859934239422235649","vicky_anandq","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9fe85381cb20825e2967dc50f9d9ce8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96bc437d&x-expires=1762869600&x-signature=yrB%2Finw%2FOuIHqTURthwja94JY%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530462072830001928","1753322341","2025-07-24T01:59:01.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","datang nih penganut bigmonisme, jilat terus ya sayang 😜","6892647137643267074","_ayibbb_","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/85fc6af6c48a4f201c67bf7d8e6cb9bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f518005c&x-expires=1762869600&x-signature=MgpOCfChgIDD7%2FZVmQ1U3Nmc1uc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530366200288215824","1753300030","2025-07-23T19:47:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","nyari makan soalnya","7490905469730571265","dapzzxiterr","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d43b98a2843f099411be2c21fc27a78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ce30673&x-expires=1762869600&x-signature=Eggt62f2ZuvhJF4mQdHvrQOkpi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530419864121410322","1753312519","2025-07-23T23:15:19.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","yg cllb sama dia itu pada gamood balik dri sana","6590346768247422977","scyone17","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be6d0bcba004f2760ec3cadf922e94ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a41557b&x-expires=1762869600&x-signature=9WntiMi99Ra4rfbM3HWilsStN7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530499397898699537","1753331033","2025-07-24T04:23:53.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","pakar ekspresi tuh😹","6812274970643710977","lyonzns","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d43b98a2843f099411be2c21fc27a78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ce30673&x-expires=1762869600&x-signature=Eggt62f2ZuvhJF4mQdHvrQOkpi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530500534332982034","1753331294","2025-07-24T04:28:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","emang gitu kok 😂","6590346768247422977","scyone17","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be6d0bcba004f2760ec3cadf922e94ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a41557b&x-expires=1762869600&x-signature=9WntiMi99Ra4rfbM3HWilsStN7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530500760103781137","1753331350","2025-07-24T04:29:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","liat dari clip doang bisa berkesimpulan gitu😹 lucu","6812274970643710977","lyonzns","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/17dec1eb6219b28a90dabaef9f29dd75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e39a6c45&x-expires=1762869600&x-signature=tlIFbbDktYCHXJi9pYrAw34crFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530547449690915602","1753342218","2025-07-24T07:30:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","coba jelasin wok🤭","7038455084402082817","hijriyah75","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6dd58fda4bfb67e5f21af47d19ca4509~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1424da25&x-expires=1762869600&x-signature=INKO6Vowz2qz5xc%2Bl76AaMQxijE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530323574389965586","1753290091","2025-07-23T17:01:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"2","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","ya mereka mau juga karna lagi naik namanya? lumayan buat dapet audience","7307974067465045000","damnitukimthebest","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a2256226da5e51d2b0da663a5e01f39e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd7dc7ef&x-expires=1762869600&x-signature=sqnG5r4V6tk%2BNWEAT%2BogP%2Fkai%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530360296864236296","1753298645","2025-07-23T19:24:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","ama bigetron jg di undang cok😔","6739385822443684865","cutiesgirl___","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e4cad5480fe00b33d884eb5229e79e74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4291dca&x-expires=1762869600&x-signature=wqIlC9QTDd0dWqa6QPrOqeiZRFc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7530590825228288775","1753352317","2025-07-24T10:18:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqXeeog/","false",,,,,,,,"7530295936481821447",,"https://vt.tiktok.com/ZSyqXeeog/","konten kreator paling sampahhhhhh","7518719718891979783","ibra.inya_indom1e","https://www.tiktok.com/@muuezaa_/video/7530256963561639173"
